prioridade,tempo,nome
21587,366,acaraje-22123
267171,674,pao-de-queijo-22124
149771,189,sushi-22125
51982,451,tempura-22126
123764,639,ramen-22127
170001,419,okonomiyaki-22128
55378,201,fish-and-chips-22129
163683,775,steak-and-ale-pie-22130
172678,482,bubble-and-squeak-22131
225902,984,cottage-pie-22132
160761,127,pizza-margherita-22133
160417,317,risotto-22134
230126,391,lasagna-22135
252385,463,carbonara-22136
149348,995,feijoada-22137
100296,464,moqueca-22138
155869,998,acaraje-22139
93345,907,pao-de-queijo-22140
277178,320,sushi-22141
4551,876,tempura-22142
145108,331,ramen-22143
7543,765,okonomiyaki-22144
178026,793,fish-and-chips-22145
274753,478,steak-and-ale-pie-22146
136761,845,bubble-and-squeak-22147
261194,919,cottage-pie-22148
116129,46,pizza-margherita-22149
45847,110,risotto-22150
55967,192,lasagna-22151
227073,199,carbonara-22152
15134,655,feijoada-22153
40330,929,moqueca-22154
161060,544,acaraje-22155
118610,170,pao-de-queijo-22156
102633,85,sushi-22157
8469,149,tempura-22158
295187,888,ramen-22159
122118,161,okonomiyaki-22160
106567,642,fish-and-chips-22161
258432,933,steak-and-ale-pie-22162
17135,354,bubble-and-squeak-22163
198645,956,cottage-pie-22164
62052,769,pizza-margherita-22165
127227,456,risotto-22166
267557,686,lasagna-22167
226354,862,carbonara-22168
67210,983,feijoada-22169
57822,793,moqueca-22170
2048,3,acaraje-22171
134914,835,pao-de-queijo-22172
95967,108,sushi-22173
202100,532,tempura-22174
73814,432,ramen-22175
63795,402,okonomiyaki-22176
50870,257,fish-and-chips-22177
294498,262,steak-and-ale-pie-22178
135343,194,bubble-and-squeak-22179
108423,714,cottage-pie-22180
71718,122,pizza-margherita-22181
292404,25,risotto-22182
292130,954,lasagna-22183
44703,782,carbonara-22184
152612,602,feijoada-22185
228931,694,moqueca-22186
78973,844,acaraje-22187
264707,99,pao-de-queijo-22188
296049,479,sushi-22189
110755,742,tempura-22190
266644,352,ramen-22191
140898,606,okonomiyaki-22192
164560,243,fish-and-chips-22193
186535,556,steak-and-ale-pie-22194
116690,621,bubble-and-squeak-22195
250413,350,cottage-pie-22196
93751,790,pizza-margherita-22197
60301,467,risotto-22198
276221,414,lasagna-22199
22484,459,carbonara-22200
82021,261,feijoada-22201
224653,677,moqueca-22202
57303,763,acaraje-22203
236659,323,pao-de-queijo-22204
102456,923,sushi-22205
234953,168,tempura-22206
125392,456,ramen-22207
8250,761,okonomiyaki-22208
270918,226,fish-and-chips-22209
84369,41,steak-and-ale-pie-22210
195314,796,bubble-and-squeak-22211
97496,320,cottage-pie-22212
238175,704,pizza-margherita-22213
92618,123,risotto-22214
91993,71,lasagna-22215
293730,632,carbonara-22216
208723,761,feijoada-22217
230916,213,moqueca-22218
283632,494,acaraje-22219
288890,912,pao-de-queijo-22220
209969,342,sushi-22221
206880,520,tempura-22222
107231,941,ramen-22223
68325,215,okonomiyaki-22224
224625,857,fish-and-chips-22225
176196,305,steak-and-ale-pie-22226
159171,257,bubble-and-squeak-22227
115682,26,cottage-pie-22228
156960,933,pizza-margherita-22229
95269,843,risotto-22230
286305,788,lasagna-22231
145686,455,carbonara-22232
176195,80,feijoada-22233
184755,613,moqueca-22234
12233,55,acaraje-22235
82289,210,pao-de-queijo-22236
237213,858,sushi-22237
138247,555,tempura-22238
194294,945,ramen-22239
77532,717,okonomiyaki-22240
65951,311,fish-and-chips-22241
239827,572,steak-and-ale-pie-22242
220097,665,bubble-and-squeak-22243
83256,376,cottage-pie-22244
98564,137,pizza-margherita-22245
256072,657,risotto-22246
77617,266,lasagna-22247
174956,515,carbonara-22248
255348,599,feijoada-22249
295936,305,moqueca-22250
93581,863,acaraje-22251
7673,325,pao-de-queijo-22252
28471,73,sushi-22253
256366,353,tempura-22254
111032,753,ramen-22255
179903,482,okonomiyaki-22256
47503,389,fish-and-chips-22257
105524,160,steak-and-ale-pie-22258
120990,507,bubble-and-squeak-22259
208388,609,cottage-pie-22260
276108,994,pizza-margherita-22261
177626,538,risotto-22262
71654,971,lasagna-22263
263659,778,carbonara-22264
26211,483,feijoada-22265
162802,597,moqueca-22266
66981,425,acaraje-22267
48407,206,pao-de-queijo-22268
151569,120,sushi-22269
275247,850,tempura-22270
163246,988,ramen-22271
8618,890,okonomiyaki-22272
3852,180,fish-and-chips-22273
143354,753,steak-and-ale-pie-22274
175775,409,bubble-and-squeak-22275
294862,218,cottage-pie-22276
122409,955,pizza-margherita-22277
64701,183,risotto-22278
110703,820,lasagna-22279
42355,866,carbonara-22280
264008,558,feijoada-22281
118380,511,moqueca-22282
12848,462,acaraje-22283
192605,366,pao-de-queijo-22284
4441,925,sushi-22285
26750,360,tempura-22286
260648,438,ramen-22287
269202,402,okonomiyaki-22288
224009,843,fish-and-chips-22289
31762,722,steak-and-ale-pie-22290
153766,835,bubble-and-squeak-22291
8766,357,cottage-pie-22292
96744,768,pizza-margherita-22293
24946,47,risotto-22294
121883,508,lasagna-22295
106955,968,carbonara-22296
79493,185,feijoada-22297
286030,286,moqueca-22298
112789,41,acaraje-22299
243733,154,pao-de-queijo-22300
176226,816,sushi-22301
75018,378,tempura-22302
188672,734,ramen-22303
59660,530,okonomiyaki-22304
150568,696,fish-and-chips-22305
164571,646,steak-and-ale-pie-22306
134538,950,bubble-and-squeak-22307
25488,222,cottage-pie-22308
217990,835,pizza-margherita-22309
208169,820,risotto-22310
95879,101,lasagna-22311
185228,162,carbonara-22312
20435,209,feijoada-22313
94574,290,moqueca-22314
111630,405,acaraje-22315
36375,412,pao-de-queijo-22316
58842,433,sushi-22317
225624,829,tempura-22318
12431,308,ramen-22319
127150,988,okonomiyaki-22320
297511,87,fish-and-chips-22321
200823,330,steak-and-ale-pie-22322
205745,799,bubble-and-squeak-22323
214355,695,cottage-pie-22324
279494,725,pizza-margherita-22325
284255,337,risotto-22326
282983,666,lasagna-22327
232431,637,carbonara-22328
91710,751,feijoada-22329
271558,773,moqueca-22330
211635,935,acaraje-22331
78774,447,pao-de-queijo-22332
41024,907,sushi-22333
5673,742,tempura-22334
140657,707,ramen-22335
31667,30,okonomiyaki-22336
54136,878,fish-and-chips-22337
90297,848,steak-and-ale-pie-22338
101816,376,bubble-and-squeak-22339
239920,250,cottage-pie-22340
114939,536,pizza-margherita-22341
164087,775,risotto-22342
124710,464,lasagna-22343
289974,2,carbonara-22344
39276,526,feijoada-22345
175463,25,moqueca-22346
271168,214,acaraje-22347
228155,666,pao-de-queijo-22348
31679,40,sushi-22349
234968,289,tempura-22350
206336,866,ramen-22351
205312,543,okonomiyaki-22352
114180,669,fish-and-chips-22353
92244,284,steak-and-ale-pie-22354
128751,137,bubble-and-squeak-22355
61831,367,cottage-pie-22356
125203,747,pizza-margherita-22357
240946,996,risotto-22358
279930,100,lasagna-22359
184357,30,carbonara-22360
139417,917,feijoada-22361
84078,55,moqueca-22362
1607,766,acaraje-22363
69991,377,pao-de-queijo-22364
266861,930,sushi-22365
67954,674,tempura-22366
96622,508,ramen-22367
139161,173,okonomiyaki-22368
29400,373,fish-and-chips-22369
151953,728,steak-and-ale-pie-22370
265154,550,bubble-and-squeak-22371
45452,817,cottage-pie-22372
180300,921,pizza-margherita-22373
180883,747,risotto-22374
248202,788,lasagna-22375
272148,184,carbonara-22376
14444,690,feijoada-22377
44380,453,moqueca-22378
209949,627,acaraje-22379
277361,859,pao-de-queijo-22380
205375,841,sushi-22381
298365,483,tempura-22382
8307,303,ramen-22383
74850,123,okonomiyaki-22384
197158,647,fish-and-chips-22385
14648,870,steak-and-ale-pie-22386
167312,777,bubble-and-squeak-22387
241405,513,cottage-pie-22388
121185,411,pizza-margherita-22389
215101,245,risotto-22390
263411,139,lasagna-22391
256317,274,carbonara-22392
270317,707,feijoada-22393
76957,972,moqueca-22394
75398,113,acaraje-22395
19254,544,pao-de-queijo-22396
134591,105,sushi-22397
238331,225,tempura-22398
250678,164,ramen-22399
293943,687,okonomiyaki-22400
212577,397,fish-and-chips-22401
109284,966,steak-and-ale-pie-22402
97804,612,bubble-and-squeak-22403
136799,629,cottage-pie-22404
254818,597,pizza-margherita-22405
256619,989,risotto-22406
288262,351,lasagna-22407
55960,233,carbonara-22408
149335,440,feijoada-22409
215971,451,moqueca-22410
39631,420,acaraje-22411
130472,118,pao-de-queijo-22412
269023,681,sushi-22413
54994,642,tempura-22414
117645,508,ramen-22415
105642,379,okonomiyaki-22416
58199,824,fish-and-chips-22417
196240,319,steak-and-ale-pie-22418
108553,114,bubble-and-squeak-22419
39093,744,cottage-pie-22420
182442,774,pizza-margherita-22421
238679,534,risotto-22422
133827,244,lasagna-22423
170618,610,carbonara-22424
245593,963,feijoada-22425
149635,328,moqueca-22426
271290,287,acaraje-22427
218568,935,pao-de-queijo-22428
210232,110,sushi-22429
42168,853,tempura-22430
100148,623,ramen-22431
6867,51,okonomiyaki-22432
127223,14,fish-and-chips-22433
203041,312,steak-and-ale-pie-22434
247783,938,bubble-and-squeak-22435
111343,993,cottage-pie-22436
111945,95,pizza-margherita-22437
9359,334,risotto-22438
21315,617,lasagna-22439
189157,993,carbonara-22440
83087,137,feijoada-22441
121242,140,moqueca-22442
49845,517,acaraje-22443
127377,831,pao-de-queijo-22444
55970,520,sushi-22445
264897,654,tempura-22446
151370,73,ramen-22447
186721,238,okonomiyaki-22448
13738,783,fish-and-chips-22449
16790,723,steak-and-ale-pie-22450
102596,984,bubble-and-squeak-22451
34814,475,cottage-pie-22452
112928,13,pizza-margherita-22453
251427,386,risotto-22454
20430,833,lasagna-22455
211716,953,carbonara-22456
251474,232,feijoada-22457
225563,390,moqueca-22458
168789,425,acaraje-22459
207779,98,pao-de-queijo-22460
198973,290,sushi-22461
49754,749,tempura-22462
194119,487,ramen-22463
279045,958,okonomiyaki-22464
263437,905,fish-and-chips-22465
130344,848,steak-and-ale-pie-22466
277243,341,bubble-and-squeak-22467
272482,729,cottage-pie-22468
45626,326,pizza-margherita-22469
215651,230,risotto-22470
131026,653,lasagna-22471
242672,516,carbonara-22472
33333,623,feijoada-22473
116741,236,moqueca-22474
5263,149,acaraje-22475
214720,71,pao-de-queijo-22476
283710,458,sushi-22477
226007,30,tempura-22478
269214,575,ramen-22479
142447,777,okonomiyaki-22480
77120,696,fish-and-chips-22481
258002,975,steak-and-ale-pie-22482
233592,132,bubble-and-squeak-22483
200145,80,cottage-pie-22484
176857,95,pizza-margherita-22485
171755,190,risotto-22486
289060,815,lasagna-22487
241068,264,carbonara-22488
263843,438,feijoada-22489
94628,339,moqueca-22490
25507,435,acaraje-22491
29392,376,pao-de-queijo-22492
62394,509,sushi-22493
44760,942,tempura-22494
121946,619,ramen-22495
299698,301,okonomiyaki-22496
281728,785,fish-and-chips-22497
294895,463,steak-and-ale-pie-22498
43884,490,bubble-and-squeak-22499
22294,742,cottage-pie-22500
142853,310,pizza-margherita-22501
280891,288,risotto-22502
190144,225,lasagna-22503
97543,166,carbonara-22504
35714,866,feijoada-22505
25219,907,moqueca-22506
178680,404,acaraje-22507
195017,832,pao-de-queijo-22508
182573,960,sushi-22509
138282,41,tempura-22510
194615,263,ramen-22511
199589,922,okonomiyaki-22512
127395,955,fish-and-chips-22513
133955,132,steak-and-ale-pie-22514
230338,7,bubble-and-squeak-22515
181632,113,cottage-pie-22516
35569,138,pizza-margherita-22517
236470,427,risotto-22518
114753,344,lasagna-22519
2895,36,carbonara-22520
75436,84,feijoada-22521
105185,21,moqueca-22522
260052,889,acaraje-22523
290239,271,pao-de-queijo-22524
11356,563,sushi-22525
110669,193,tempura-22526
272193,171,ramen-22527
113351,600,okonomiyaki-22528
264820,891,fish-and-chips-22529
239636,654,steak-and-ale-pie-22530
144519,635,bubble-and-squeak-22531
186907,885,cottage-pie-22532
200694,271,pizza-margherita-22533
167650,636,risotto-22534
126377,827,lasagna-22535
20064,213,carbonara-22536
161915,818,feijoada-22537
155201,420,moqueca-22538
136299,924,acaraje-22539
123723,933,pao-de-queijo-22540
285906,547,sushi-22541
242461,588,tempura-22542
47138,133,ramen-22543
146599,415,okonomiyaki-22544
138132,73,fish-and-chips-22545
143338,301,steak-and-ale-pie-22546
37478,221,bubble-and-squeak-22547
297200,896,cottage-pie-22548
26021,790,pizza-margherita-22549
16468,1,risotto-22550
140831,834,lasagna-22551
239060,844,carbonara-22552
225643,237,feijoada-22553
123372,302,moqueca-22554
111361,312,acaraje-22555
232114,877,pao-de-queijo-22556
180106,868,sushi-22557
39031,484,tempura-22558
58420,98,ramen-22559
222626,483,okonomiyaki-22560
290685,334,fish-and-chips-22561
184682,700,steak-and-ale-pie-22562
139744,162,bubble-and-squeak-22563
111167,446,cottage-pie-22564
147242,642,pizza-margherita-22565
8901,855,risotto-22566
233236,954,lasagna-22567
100284,348,carbonara-22568
223308,288,feijoada-22569
174936,270,moqueca-22570
267683,154,acaraje-22571
217196,520,pao-de-queijo-22572
75837,377,sushi-22573
75646,809,tempura-22574
34665,620,ramen-22575
2387,518,okonomiyaki-22576
31805,850,fish-and-chips-22577
199642,882,steak-and-ale-pie-22578
257095,381,bubble-and-squeak-22579
90029,980,cottage-pie-22580
123854,426,pizza-margherita-22581
80745,416,risotto-22582
260054,130,lasagna-22583
203280,165,carbonara-22584
100919,714,feijoada-22585
283549,593,moqueca-22586
76275,953,acaraje-22587
55191,619,pao-de-queijo-22588
174275,911,sushi-22589
228418,434,tempura-22590
298753,4,ramen-22591
149681,890,okonomiyaki-22592
111825,954,fish-and-chips-22593
111916,318,steak-and-ale-pie-22594
114629,792,bubble-and-squeak-22595
274943,65,cottage-pie-22596
52941,219,pizza-margherita-22597
152199,142,risotto-22598
127703,279,lasagna-22599
88727,312,carbonara-22600
285150,523,feijoada-22601
192117,53,moqueca-22602
261920,516,acaraje-22603
49109,289,pao-de-queijo-22604
129613,614,sushi-22605
48885,581,tempura-22606
12510,847,ramen-22607
262172,737,okonomiyaki-22608
185553,353,fish-and-chips-22609
163729,209,steak-and-ale-pie-22610
258658,177,bubble-and-squeak-22611
67247,328,cottage-pie-22612
63202,132,pizza-margherita-22613
221338,975,risotto-22614
138016,382,lasagna-22615
163840,979,carbonara-22616
47610,612,feijoada-22617
71973,885,moqueca-22618
201217,688,acaraje-22619
1914,432,pao-de-queijo-22620
39885,880,sushi-22621
38044,335,tempura-22622
1822,843,ramen-22623
20,226,okonomiyaki-22624
218084,527,fish-and-chips-22625
124321,935,steak-and-ale-pie-22626
165773,709,bubble-and-squeak-22627
32592,51,cottage-pie-22628
48400,889,pizza-margherita-22629
168661,992,risotto-22630
151197,116,lasagna-22631
168807,817,carbonara-22632
135393,151,feijoada-22633
144104,853,moqueca-22634
53688,395,acaraje-22635
10923,949,pao-de-queijo-22636
269556,152,sushi-22637
296631,297,tempura-22638
97388,846,ramen-22639
124174,134,okonomiyaki-22640
264225,949,fish-and-chips-22641
61615,234,steak-and-ale-pie-22642
109701,420,bubble-and-squeak-22643
186397,462,cottage-pie-22644
10827,837,pizza-margherita-22645
289837,320,risotto-22646
57783,304,lasagna-22647
252944,431,carbonara-22648
22244,88,feijoada-22649
235927,244,moqueca-22650
172739,173,acaraje-22651
226343,142,pao-de-queijo-22652
143867,509,sushi-22653
204149,465,tempura-22654
182801,250,ramen-22655
22884,421,okonomiyaki-22656
299572,941,fish-and-chips-22657
130660,651,steak-and-ale-pie-22658
248958,34,bubble-and-squeak-22659
29485,353,cottage-pie-22660
2658,310,pizza-margherita-22661
130016,549,risotto-22662
82537,583,lasagna-22663
153161,256,carbonara-22664
104303,722,feijoada-22665
102457,587,moqueca-22666
195058,646,acaraje-22667
191037,844,pao-de-queijo-22668
202243,629,sushi-22669
58611,284,tempura-22670
81758,64,ramen-22671
219851,503,okonomiyaki-22672
84815,348,fish-and-chips-22673
15629,49,steak-and-ale-pie-22674
133429,653,bubble-and-squeak-22675
219814,621,cottage-pie-22676
52992,826,pizza-margherita-22677
176548,627,risotto-22678
29657,995,lasagna-22679
279978,521,carbonara-22680
118602,441,feijoada-22681
84488,892,moqueca-22682
252765,442,acaraje-22683
27419,979,pao-de-queijo-22684
221276,766,sushi-22685
155067,822,tempura-22686
114710,460,ramen-22687
22494,212,okonomiyaki-22688
186695,253,fish-and-chips-22689
195597,523,steak-and-ale-pie-22690
241438,303,bubble-and-squeak-22691
50365,476,cottage-pie-22692
3214,541,pizza-margherita-22693
28986,948,risotto-22694
201284,300,lasagna-22695
14180,85,carbonara-22696
101690,428,feijoada-22697
70816,116,moqueca-22698
114766,742,acaraje-22699
10599,555,pao-de-queijo-22700
53763,272,sushi-22701
296460,145,tempura-22702
2908,434,ramen-22703
94900,974,okonomiyaki-22704
198814,715,fish-and-chips-22705
81675,537,steak-and-ale-pie-22706
21880,699,bubble-and-squeak-22707
82110,465,cottage-pie-22708
142571,386,pizza-margherita-22709
133672,387,risotto-22710
18046,723,lasagna-22711
140394,646,carbonara-22712
215528,312,feijoada-22713
86581,503,moqueca-22714
189688,710,acaraje-22715
212758,435,pao-de-queijo-22716
210912,300,sushi-22717
90463,146,tempura-22718
120753,407,ramen-22719
6901,66,okonomiyaki-22720
14117,860,fish-and-chips-22721
65044,766,steak-and-ale-pie-22722
293455,374,bubble-and-squeak-22723
137220,127,cottage-pie-22724
103538,235,pizza-margherita-22725
244746,182,risotto-22726
34036,639,lasagna-22727
144920,741,carbonara-22728
243154,341,feijoada-22729
221173,213,moqueca-22730
148711,266,acaraje-22731
159105,173,pao-de-queijo-22732
105495,359,sushi-22733
128296,256,tempura-22734
272863,852,ramen-22735
81430,682,okonomiyaki-22736
16253,168,fish-and-chips-22737
132715,104,steak-and-ale-pie-22738
298908,105,bubble-and-squeak-22739
177583,280,cottage-pie-22740
172046,447,pizza-margherita-22741
263140,591,risotto-22742
69723,322,lasagna-22743
58264,845,carbonara-22744
194891,616,feijoada-22745
116962,77,moqueca-22746
31121,7,acaraje-22747
208586,413,pao-de-queijo-22748
229157,936,sushi-22749
151344,380,tempura-22750
26413,29,ramen-22751
37686,282,okonomiyaki-22752
76865,608,fish-and-chips-22753
29566,21,steak-and-ale-pie-22754
18883,11,bubble-and-squeak-22755
168019,49,cottage-pie-22756
54650,54,pizza-margherita-22757
229107,68,risotto-22758
274213,382,lasagna-22759
179781,466,carbonara-22760
254730,352,feijoada-22761
86656,407,moqueca-22762
112798,347,acaraje-22763
101471,235,pao-de-queijo-22764
242046,269,sushi-22765
122323,219,tempura-22766
114997,785,ramen-22767
177216,994,okonomiyaki-22768
274669,783,fish-and-chips-22769
266997,712,steak-and-ale-pie-22770
185906,819,bubble-and-squeak-22771
275878,105,cottage-pie-22772
97881,592,pizza-margherita-22773
225666,144,risotto-22774
265199,968,lasagna-22775
18985,264,carbonara-22776
132830,188,feijoada-22777
225975,899,moqueca-22778
74941,536,acaraje-22779
159276,539,pao-de-queijo-22780
99530,563,sushi-22781
78787,522,tempura-22782
59473,493,ramen-22783
65075,721,okonomiyaki-22784
284300,300,fish-and-chips-22785
23523,743,steak-and-ale-pie-22786
175804,912,bubble-and-squeak-22787
36933,179,cottage-pie-22788
1355,789,pizza-margherita-22789
171041,473,risotto-22790
169195,338,lasagna-22791
289451,97,carbonara-22792
82146,390,feijoada-22793
50938,956,moqueca-22794
24819,441,acaraje-22795
132444,502,pao-de-queijo-22796
109464,670,sushi-22797
238567,992,tempura-22798
89718,230,ramen-22799
237541,596,okonomiyaki-22800
109943,116,fish-and-chips-22801
245807,682,steak-and-ale-pie-22802
187379,722,bubble-and-squeak-22803
35048,466,cottage-pie-22804
241916,172,pizza-margherita-22805
215185,591,risotto-22806
211104,738,lasagna-22807
22112,886,carbonara-22808
281881,653,feijoada-22809
103731,898,moqueca-22810
72234,607,acaraje-22811
243720,81,pao-de-queijo-22812
103087,796,sushi-22813
260101,781,tempura-22814
39224,556,ramen-22815
100282,733,okonomiyaki-22816
197006,901,fish-and-chips-22817
121809,132,steak-and-ale-pie-22818
13545,313,bubble-and-squeak-22819
120009,342,cottage-pie-22820
189575,862,pizza-margherita-22821
287078,14,risotto-22822
24056,51,lasagna-22823
79525,959,carbonara-22824
116079,658,feijoada-22825
122056,9,moqueca-22826
238119,428,acaraje-22827
71337,32,pao-de-queijo-22828
39802,11,sushi-22829
89437,368,tempura-22830
132642,86,ramen-22831
193705,607,okonomiyaki-22832
258255,242,fish-and-chips-22833
93290,771,steak-and-ale-pie-22834
287912,590,bubble-and-squeak-22835
23047,9,cottage-pie-22836
271682,813,pizza-margherita-22837
180063,821,risotto-22838
292191,458,lasagna-22839
269481,679,carbonara-22840
136685,586,feijoada-22841
202939,303,moqueca-22842
192297,294,acaraje-22843
242651,338,pao-de-queijo-22844
93534,350,sushi-22845
103193,37,tempura-22846
278036,87,ramen-22847
258743,181,okonomiyaki-22848
103250,571,fish-and-chips-22849
43804,887,steak-and-ale-pie-22850
26741,355,bubble-and-squeak-22851
79590,980,cottage-pie-22852
101154,261,pizza-margherita-22853
154838,933,risotto-22854
19057,624,lasagna-22855
159633,129,carbonara-22856
79490,749,feijoada-22857
179235,790,moqueca-22858
31883,9,acaraje-22859
114968,689,pao-de-queijo-22860
267466,893,sushi-22861
85563,562,tempura-22862
46074,10,ramen-22863
94613,730,okonomiyaki-22864
43073,789,fish-and-chips-22865
96204,346,steak-and-ale-pie-22866
88138,348,bubble-and-squeak-22867
220634,149,cottage-pie-22868
135476,109,pizza-margherita-22869
54738,142,risotto-22870
53339,696,lasagna-22871
177244,651,carbonara-22872
116826,834,feijoada-22873
67225,61,moqueca-22874
246987,309,acaraje-22875
236254,936,pao-de-queijo-22876
285447,948,sushi-22877
23056,71,tempura-22878
67813,231,ramen-22879
41827,804,okonomiyaki-22880
201510,991,fish-and-chips-22881
115516,679,steak-and-ale-pie-22882
178886,232,bubble-and-squeak-22883
174467,357,cottage-pie-22884
178297,591,pizza-margherita-22885
169799,936,risotto-22886
223950,320,lasagna-22887
271534,110,carbonara-22888
40258,388,feijoada-22889
254533,456,moqueca-22890
183177,834,acaraje-22891
2391,263,pao-de-queijo-22892
187399,168,sushi-22893
7451,696,tempura-22894
145979,309,ramen-22895
5021,510,okonomiyaki-22896
70881,300,fish-and-chips-22897
119587,194,steak-and-ale-pie-22898
87319,780,bubble-and-squeak-22899
409,240,cottage-pie-22900
243697,554,pizza-margherita-22901
82326,818,risotto-22902
44358,641,lasagna-22903
113224,26,carbonara-22904
276274,723,feijoada-22905
225026,402,moqueca-22906
140026,948,acaraje-22907
2110,401,pao-de-queijo-22908
77309,462,sushi-22909
264853,949,tempura-22910
154454,138,ramen-22911
4203,413,okonomiyaki-22912
212876,253,fish-and-chips-22913
266936,273,steak-and-ale-pie-22914
51945,789,bubble-and-squeak-22915
162769,840,cottage-pie-22916
229936,487,pizza-margherita-22917
191832,449,risotto-22918
291824,367,lasagna-22919
10536,338,carbonara-22920
68963,797,feijoada-22921
84362,676,moqueca-22922
72070,444,acaraje-22923
14801,500,pao-de-queijo-22924
48386,459,sushi-22925
80435,509,tempura-22926
101818,910,ramen-22927
8050,974,okonomiyaki-22928
275788,806,fish-and-chips-22929
230155,975,steak-and-ale-pie-22930
247159,146,bubble-and-squeak-22931
29090,255,cottage-pie-22932
90640,140,pizza-margherita-22933
250648,87,risotto-22934
7383,696,lasagna-22935
76538,184,carbonara-22936
226644,686,feijoada-22937
19081,189,moqueca-22938
239376,436,acaraje-22939
22451,970,pao-de-queijo-22940
177657,550,sushi-22941
94679,521,tempura-22942
142650,195,ramen-22943
126360,367,okonomiyaki-22944
283410,9,fish-and-chips-22945
190079,74,steak-and-ale-pie-22946
265177,83,bubble-and-squeak-22947
174502,862,cottage-pie-22948
660,185,pizza-margherita-22949
234469,248,risotto-22950
194761,332,lasagna-22951
15152,326,carbonara-22952
44565,314,feijoada-22953
199284,530,moqueca-22954
48648,994,acaraje-22955
79575,940,pao-de-queijo-22956
267126,346,sushi-22957
56607,371,tempura-22958
92150,706,ramen-22959
63800,215,okonomiyaki-22960
231368,766,fish-and-chips-22961
291984,598,steak-and-ale-pie-22962
274238,36,bubble-and-squeak-22963
105038,969,cottage-pie-22964
240853,862,pizza-margherita-22965
136337,521,risotto-22966
207981,21,lasagna-22967
70080,506,carbonara-22968
12535,664,feijoada-22969
202594,886,moqueca-22970
137463,717,acaraje-22971
228989,518,pao-de-queijo-22972
193318,937,sushi-22973
218579,108,tempura-22974
267823,809,ramen-22975
265297,161,okonomiyaki-22976
70435,855,fish-and-chips-22977
15977,8,steak-and-ale-pie-22978
211396,171,bubble-and-squeak-22979
123659,603,cottage-pie-22980
295392,708,pizza-margherita-22981
71934,882,risotto-22982
56829,726,lasagna-22983
46336,813,carbonara-22984
278424,413,feijoada-22985
252675,175,moqueca-22986
161862,246,acaraje-22987
40988,852,pao-de-queijo-22988
12437,105,sushi-22989
175435,612,tempura-22990
67906,259,ramen-22991
219375,550,okonomiyaki-22992
138675,313,fish-and-chips-22993
136006,111,steak-and-ale-pie-22994
166971,541,bubble-and-squeak-22995
260207,616,cottage-pie-22996
280680,604,pizza-margherita-22997
175732,606,risotto-22998
137117,56,lasagna-22999
197686,42,carbonara-23000
267791,116,feijoada-23001
120119,673,moqueca-23002
10850,581,acaraje-23003
221173,644,pao-de-queijo-23004
33747,186,sushi-23005
175579,741,tempura-23006
228710,298,ramen-23007
200661,701,okonomiyaki-23008
156432,660,fish-and-chips-23009
211703,829,steak-and-ale-pie-23010
281360,713,bubble-and-squeak-23011
219571,88,cottage-pie-23012
123721,676,pizza-margherita-23013
173547,601,risotto-23014
101374,757,lasagna-23015
288072,284,carbonara-23016
158767,959,feijoada-23017
183758,801,moqueca-23018
20541,930,acaraje-23019
162619,760,pao-de-queijo-23020
268489,804,sushi-23021
34823,295,tempura-23022
274963,961,ramen-23023
2641,655,okonomiyaki-23024
60662,426,fish-and-chips-23025
218660,581,steak-and-ale-pie-23026
194448,477,bubble-and-squeak-23027
256719,876,cottage-pie-23028
47989,502,pizza-margherita-23029
88137,690,risotto-23030
104919,980,lasagna-23031
58443,460,carbonara-23032
173102,335,feijoada-23033
39582,965,moqueca-23034
225605,323,acaraje-23035
14248,3,pao-de-queijo-23036
253263,294,sushi-23037
51353,714,tempura-23038
182060,914,ramen-23039
266060,439,okonomiyaki-23040
280186,45,fish-and-chips-23041
164560,381,steak-and-ale-pie-23042
47074,876,bubble-and-squeak-23043
278198,204,cottage-pie-23044
296928,936,pizza-margherita-23045
157749,50,risotto-23046
128062,991,lasagna-23047
274263,176,carbonara-23048
196745,669,feijoada-23049
142055,253,moqueca-23050
121337,434,acaraje-23051
203248,66,pao-de-queijo-23052
68947,131,sushi-23053
34382,121,tempura-23054
42931,495,ramen-23055
226829,303,okonomiyaki-23056
199223,495,fish-and-chips-23057
101774,825,steak-and-ale-pie-23058
211629,260,bubble-and-squeak-23059
68379,963,cottage-pie-23060
90846,984,pizza-margherita-23061
261993,992,risotto-23062
137874,519,lasagna-23063
91559,856,carbonara-23064
143319,763,feijoada-23065
278451,626,moqueca-23066
139525,186,acaraje-23067
95199,212,pao-de-queijo-23068
222115,106,sushi-23069
185234,978,tempura-23070
5085,92,ramen-23071
167333,101,okonomiyaki-23072
283609,813,fish-and-chips-23073
290458,93,steak-and-ale-pie-23074
76642,347,bubble-and-squeak-23075
31673,496,cottage-pie-23076
41064,957,pizza-margherita-23077
236765,806,risotto-23078
258730,431,lasagna-23079
40439,905,carbonara-23080
171183,206,feijoada-23081
112365,91,moqueca-23082
237590,165,acaraje-23083
264804,846,pao-de-queijo-23084
177459,378,sushi-23085
214742,452,tempura-23086
261689,557,ramen-23087
36977,508,okonomiyaki-23088
22880,142,fish-and-chips-23089
123273,404,steak-and-ale-pie-23090
192622,889,bubble-and-squeak-23091
153589,388,cottage-pie-23092
90843,662,pizza-margherita-23093
40523,202,risotto-23094
207584,13,lasagna-23095
