prioridade,tempo,nome
119405,816,moqueca-1850
112865,76,acaraje-1851
188840,358,pao-de-queijo-1852
111827,343,sushi-1853
150109,387,tempura-1854
166456,520,ramen-1855
94214,805,okonomiyaki-1856
144191,899,fish-and-chips-1857
7034,633,steak-and-ale-pie-1858
118704,890,bubble-and-squeak-1859
299491,77,cottage-pie-1860
185613,13,pizza-margherita-1861
184445,988,risotto-1862
230664,391,lasagna-1863
110341,605,carbonara-1864
105458,101,feijoada-1865
144611,667,moqueca-1866
103090,793,acaraje-1867
237928,438,pao-de-queijo-1868
138441,692,sushi-1869
13100,443,tempura-1870
240176,95,ramen-1871
193329,800,okonomiyaki-1872
205853,372,fish-and-chips-1873
162887,182,steak-and-ale-pie-1874
219143,709,bubble-and-squeak-1875
53940,858,cottage-pie-1876
49413,430,pizza-margherita-1877
272881,678,risotto-1878
272736,31,lasagna-1879
252507,440,carbonara-1880
245487,524,feijoada-1881
112633,978,moqueca-1882
209735,15,acaraje-1883
283102,105,pao-de-queijo-1884
159248,381,sushi-1885
18219,113,tempura-1886
270233,269,ramen-1887
10805,566,okonomiyaki-1888
23795,877,fish-and-chips-1889
185706,32,steak-and-ale-pie-1890
152445,170,bubble-and-squeak-1891
107574,891,cottage-pie-1892
149236,246,pizza-margherita-1893
82493,109,risotto-1894
139576,829,lasagna-1895
232231,215,carbonara-1896
75101,550,feijoada-1897
265553,767,moqueca-1898
213392,516,acaraje-1899
259228,181,pao-de-queijo-1900
147950,448,sushi-1901
70555,368,tempura-1902
276285,898,ramen-1903
291983,585,okonomiyaki-1904
69766,851,fish-and-chips-1905
294782,116,steak-and-ale-pie-1906
41194,432,bubble-and-squeak-1907
32749,869,cottage-pie-1908
105698,180,pizza-margherita-1909
45538,924,risotto-1910
121233,923,lasagna-1911
183996,64,carbonara-1912
172457,298,feijoada-1913
159515,738,moqueca-1914
289857,517,acaraje-1915
65411,587,pao-de-queijo-1916
216759,63,sushi-1917
234639,396,tempura-1918
63132,799,ramen-1919
181318,944,okonomiyaki-1920
277396,183,fish-and-chips-1921
286874,798,steak-and-ale-pie-1922
71281,980,bubble-and-squeak-1923
132580,51,cottage-pie-1924
65216,533,pizza-margherita-1925
219823,279,risotto-1926
82788,942,lasagna-1927
286046,646,carbonara-1928
102373,202,feijoada-1929
113462,671,moqueca-1930
156786,606,acaraje-1931
246137,474,pao-de-queijo-1932
215142,138,sushi-1933
4301,112,tempura-1934
214271,582,ramen-1935
230828,259,okonomiyaki-1936
73335,542,fish-and-chips-1937
107313,984,steak-and-ale-pie-1938
52031,922,bubble-and-squeak-1939
37065,107,cottage-pie-1940
132431,867,pizza-margherita-1941
148441,146,risotto-1942
234507,297,lasagna-1943
127604,635,carbonara-1944
123168,591,feijoada-1945
123994,404,moqueca-1946
107901,373,acaraje-1947
66328,272,pao-de-queijo-1948
280613,762,sushi-1949
224215,559,tempura-1950
268466,130,ramen-1951
292411,873,okonomiyaki-1952
80803,180,fish-and-chips-1953
234930,521,steak-and-ale-pie-1954
207518,313,bubble-and-squeak-1955
219612,72,cottage-pie-1956
298748,530,pizza-margherita-1957
5526,465,risotto-1958
205715,814,lasagna-1959
44149,839,carbonara-1960
150033,293,feijoada-1961
128768,76,moqueca-1962
159229,744,acaraje-1963
132510,234,pao-de-queijo-1964
138542,9,sushi-1965
114523,485,tempura-1966
211073,766,ramen-1967
203791,850,okonomiyaki-1968
157076,48,fish-and-chips-1969
283619,892,steak-and-ale-pie-1970
34447,866,bubble-and-squeak-1971
243309,871,cottage-pie-1972
168656,983,pizza-margherita-1973
199148,964,risotto-1974
1841,181,lasagna-1975
229703,742,carbonara-1976
96493,100,feijoada-1977
257757,942,moqueca-1978
223151,931,acaraje-1979
95149,361,pao-de-queijo-1980
86718,467,sushi-1981
71195,552,tempura-1982
84238,689,ramen-1983
47519,428,okonomiyaki-1984
47106,30,fish-and-chips-1985
83589,243,steak-and-ale-pie-1986
166219,794,bubble-and-squeak-1987
172853,903,cottage-pie-1988
48340,311,pizza-margherita-1989
164229,614,risotto-1990
228246,15,lasagna-1991
174351,62,carbonara-1992
38274,206,feijoada-1993
197613,583,moqueca-1994
55492,117,acaraje-1995
231157,16,pao-de-queijo-1996
56985,659,sushi-1997
218206,865,tempura-1998
172250,869,ramen-1999
52876,973,okonomiyaki-2000
269479,950,fish-and-chips-2001
234229,837,steak-and-ale-pie-2002
78724,466,bubble-and-squeak-2003
195058,631,cottage-pie-2004
45228,441,pizza-margherita-2005
272758,300,risotto-2006
80643,298,lasagna-2007
168535,706,carbonara-2008
267724,758,feijoada-2009
250468,60,moqueca-2010
60596,189,acaraje-2011
64646,463,pao-de-queijo-2012
36418,901,sushi-2013
90481,401,tempura-2014
19569,298,ramen-2015
78408,472,okonomiyaki-2016
70230,4,fish-and-chips-2017
184066,337,steak-and-ale-pie-2018
120935,800,bubble-and-squeak-2019
218424,283,cottage-pie-2020
168849,465,pizza-margherita-2021
117125,215,risotto-2022
19751,719,lasagna-2023
234836,67,carbonara-2024
43171,594,feijoada-2025
62307,28,moqueca-2026
223358,311,acaraje-2027
292666,78,pao-de-queijo-2028
82143,856,sushi-2029
108375,753,tempura-2030
124247,556,ramen-2031
26448,130,okonomiyaki-2032
11888,528,fish-and-chips-2033
220459,549,steak-and-ale-pie-2034
137689,735,bubble-and-squeak-2035
235230,371,cottage-pie-2036
69955,415,pizza-margherita-2037
141431,856,risotto-2038
274312,276,lasagna-2039
34655,252,carbonara-2040
167247,552,feijoada-2041
177591,638,moqueca-2042
262429,471,acaraje-2043
229331,307,pao-de-queijo-2044
171783,948,sushi-2045
152717,792,tempura-2046
88533,231,ramen-2047
119240,137,okonomiyaki-2048
39618,200,fish-and-chips-2049
34716,649,steak-and-ale-pie-2050
167105,324,bubble-and-squeak-2051
220450,621,cottage-pie-2052
236131,893,pizza-margherita-2053
45412,332,risotto-2054
61275,352,lasagna-2055
134540,165,carbonara-2056
85836,869,feijoada-2057
173788,96,moqueca-2058
89287,326,acaraje-2059
116169,305,pao-de-queijo-2060
278868,250,sushi-2061
675,760,tempura-2062
280719,988,ramen-2063
232214,855,okonomiyaki-2064
192735,8,fish-and-chips-2065
137637,292,steak-and-ale-pie-2066
199309,103,bubble-and-squeak-2067
276552,314,cottage-pie-2068
292655,575,pizza-margherita-2069
153004,862,risotto-2070
121001,965,lasagna-2071
89494,740,carbonara-2072
97451,980,feijoada-2073
200983,656,moqueca-2074
17675,899,acaraje-2075
46498,607,pao-de-queijo-2076
106305,684,sushi-2077
163091,245,tempura-2078
56923,278,ramen-2079
119753,375,okonomiyaki-2080
51816,29,fish-and-chips-2081
250917,299,steak-and-ale-pie-2082
250985,699,bubble-and-squeak-2083
79353,353,cottage-pie-2084
261204,228,pizza-margherita-2085
65437,816,risotto-2086
44702,828,lasagna-2087
54129,983,carbonara-2088
282612,430,feijoada-2089
246946,439,moqueca-2090
183532,779,acaraje-2091
170428,632,pao-de-queijo-2092
145528,154,sushi-2093
269614,975,tempura-2094
206947,310,ramen-2095
103506,752,okonomiyaki-2096
248440,122,fish-and-chips-2097
214505,804,steak-and-ale-pie-2098
191872,262,bubble-and-squeak-2099
266892,580,cottage-pie-2100
184915,631,pizza-margherita-2101
296530,686,risotto-2102
135790,295,lasagna-2103
148472,453,carbonara-2104
27889,299,feijoada-2105
139886,914,moqueca-2106
285426,848,acaraje-2107
161906,475,pao-de-queijo-2108
61718,884,sushi-2109
248880,286,tempura-2110
151941,718,ramen-2111
13543,397,okonomiyaki-2112
80869,626,fish-and-chips-2113
103879,337,steak-and-ale-pie-2114
58134,36,bubble-and-squeak-2115
190520,2,cottage-pie-2116
194372,749,pizza-margherita-2117
244239,446,risotto-2118
251580,188,lasagna-2119
217447,626,carbonara-2120
47819,129,feijoada-2121
171045,55,moqueca-2122
180365,47,acaraje-2123
166963,472,pao-de-queijo-2124
35549,144,sushi-2125
239860,118,tempura-2126
17555,271,ramen-2127
163896,668,okonomiyaki-2128
110042,753,fish-and-chips-2129
150045,294,steak-and-ale-pie-2130
240306,878,bubble-and-squeak-2131
230744,269,cottage-pie-2132
247884,38,pizza-margherita-2133
225385,250,risotto-2134
157577,506,lasagna-2135
156307,945,carbonara-2136
170455,310,feijoada-2137
270427,808,moqueca-2138
152929,17,acaraje-2139
38736,844,pao-de-queijo-2140
194052,821,sushi-2141
98722,509,tempura-2142
34689,575,ramen-2143
124370,355,okonomiyaki-2144
200533,459,fish-and-chips-2145
173984,589,steak-and-ale-pie-2146
179273,357,bubble-and-squeak-2147
234887,892,cottage-pie-2148
4724,259,pizza-margherita-2149
87683,800,risotto-2150
202973,286,lasagna-2151
286906,767,carbonara-2152
280454,140,feijoada-2153
142723,53,moqueca-2154
142277,461,acaraje-2155
32747,328,pao-de-queijo-2156
103942,756,sushi-2157
2258,766,tempura-2158
146796,661,ramen-2159
58171,173,okonomiyaki-2160
230252,759,fish-and-chips-2161
93034,749,steak-and-ale-pie-2162
204028,457,bubble-and-squeak-2163
70515,43,cottage-pie-2164
94553,785,pizza-margherita-2165
6048,591,risotto-2166
72200,526,lasagna-2167
224462,453,carbonara-2168
276676,567,feijoada-2169
272789,957,moqueca-2170
147614,17,acaraje-2171
51446,555,pao-de-queijo-2172
81731,472,sushi-2173
235894,470,tempura-2174
239485,230,ramen-2175
76175,397,okonomiyaki-2176
189178,463,fish-and-chips-2177
180212,703,steak-and-ale-pie-2178
232724,245,bubble-and-squeak-2179
130463,769,cottage-pie-2180
299158,832,pizza-margherita-2181
109184,159,risotto-2182
68179,808,lasagna-2183
196484,921,carbonara-2184
111494,923,feijoada-2185
286657,160,moqueca-2186
218095,957,acaraje-2187
55232,352,pao-de-queijo-2188
231540,845,sushi-2189
169931,565,tempura-2190
193632,453,ramen-2191
86832,246,okonomiyaki-2192
44518,699,fish-and-chips-2193
68532,330,steak-and-ale-pie-2194
235281,778,bubble-and-squeak-2195
164182,583,cottage-pie-2196
195486,708,pizza-margherita-2197
56106,61,risotto-2198
290795,934,lasagna-2199
2831,533,carbonara-2200
144947,618,feijoada-2201
16912,137,moqueca-2202
271306,887,acaraje-2203
127834,494,pao-de-queijo-2204
66115,837,sushi-2205
120913,786,tempura-2206
123323,505,ramen-2207
887,240,okonomiyaki-2208
182194,217,fish-and-chips-2209
195862,177,steak-and-ale-pie-2210
111245,461,bubble-and-squeak-2211
86672,149,cottage-pie-2212
286726,273,pizza-margherita-2213
282746,472,risotto-2214
219448,758,lasagna-2215
254855,266,carbonara-2216
80559,385,feijoada-2217
224887,699,moqueca-2218
7902,162,acaraje-2219
36735,329,pao-de-queijo-2220
72623,204,sushi-2221
169379,65,tempura-2222
242995,630,ramen-2223
137560,248,okonomiyaki-2224
33140,635,fish-and-chips-2225
192773,476,steak-and-ale-pie-2226
180410,263,bubble-and-squeak-2227
282677,759,cottage-pie-2228
89950,967,pizza-margherita-2229
131734,248,risotto-2230
2226,143,lasagna-2231
42298,750,carbonara-2232
188533,980,feijoada-2233
49469,835,moqueca-2234
12951,298,acaraje-2235
109900,96,pao-de-queijo-2236
77675,86,sushi-2237
172121,903,tempura-2238
216224,539,ramen-2239
285845,766,okonomiyaki-2240
107602,29,fish-and-chips-2241
139293,334,steak-and-ale-pie-2242
187302,825,bubble-and-squeak-2243
89654,272,cottage-pie-2244
191866,566,pizza-margherita-2245
228003,408,risotto-2246
19569,850,lasagna-2247
247192,900,carbonara-2248
103020,833,feijoada-2249
285977,841,moqueca-2250
197047,966,acaraje-2251
176899,280,pao-de-queijo-2252
97462,648,sushi-2253
299412,41,tempura-2254
235769,33,ramen-2255
27609,300,okonomiyaki-2256
136733,977,fish-and-chips-2257
6172,602,steak-and-ale-pie-2258
284722,558,bubble-and-squeak-2259
166185,664,cottage-pie-2260
216718,185,pizza-margherita-2261
36226,357,risotto-2262
152225,532,lasagna-2263
222578,119,carbonara-2264
133311,393,feijoada-2265
170343,885,moqueca-2266
39829,585,acaraje-2267
69713,158,pao-de-queijo-2268
158880,471,sushi-2269
39465,537,tempura-2270
106717,817,ramen-2271
98355,528,okonomiyaki-2272
70089,674,fish-and-chips-2273
244431,442,steak-and-ale-pie-2274
5096,469,bubble-and-squeak-2275
85504,9,cottage-pie-2276
275593,403,pizza-margherita-2277
115024,648,risotto-2278
45132,601,lasagna-2279
114856,17,carbonara-2280
294846,129,feijoada-2281
148986,971,moqueca-2282
189696,145,acaraje-2283
186941,428,pao-de-queijo-2284
33705,295,sushi-2285
128,914,tempura-2286
212556,622,ramen-2287
91890,174,okonomiyaki-2288
264811,737,fish-and-chips-2289
84638,689,steak-and-ale-pie-2290
295237,364,bubble-and-squeak-2291
39400,421,cottage-pie-2292
23679,225,pizza-margherita-2293
98592,454,risotto-2294
102675,905,lasagna-2295
4248,385,carbonara-2296
181206,731,feijoada-2297
267912,983,moqueca-2298
270835,284,acaraje-2299
123820,882,pao-de-queijo-2300
285089,341,sushi-2301
206818,102,tempura-2302
19949,693,ramen-2303
152504,202,okonomiyaki-2304
120993,767,fish-and-chips-2305
175846,157,steak-and-ale-pie-2306
47999,370,bubble-and-squeak-2307
3806,511,cottage-pie-2308
217916,246,pizza-margherita-2309
91154,792,risotto-2310
82327,144,lasagna-2311
269890,644,carbonara-2312
144159,910,feijoada-2313
263962,660,moqueca-2314
111168,872,acaraje-2315
73957,903,pao-de-queijo-2316
263210,796,sushi-2317
222427,97,tempura-2318
132713,140,ramen-2319
285076,119,okonomiyaki-2320
195133,110,fish-and-chips-2321
114531,216,steak-and-ale-pie-2322
135499,375,bubble-and-squeak-2323
80381,421,cottage-pie-2324
109106,789,pizza-margherita-2325
229169,944,risotto-2326
250569,760,lasagna-2327
22469,785,carbonara-2328
80122,197,feijoada-2329
76440,53,moqueca-2330
3119,870,acaraje-2331
208409,899,pao-de-queijo-2332
293402,377,sushi-2333
61656,706,tempura-2334
200078,189,ramen-2335
248942,669,okonomiyaki-2336
184334,46,fish-and-chips-2337
24255,613,steak-and-ale-pie-2338
57223,667,bubble-and-squeak-2339
38341,66,cottage-pie-2340
260195,980,pizza-margherita-2341
91878,45,risotto-2342
293899,365,lasagna-2343
208784,961,carbonara-2344
205926,557,feijoada-2345
226187,366,moqueca-2346
239590,809,acaraje-2347
103599,727,pao-de-queijo-2348
90779,110,sushi-2349
91336,930,tempura-2350
95589,72,ramen-2351
187048,112,okonomiyaki-2352
146456,930,fish-and-chips-2353
21781,505,steak-and-ale-pie-2354
6124,361,bubble-and-squeak-2355
72583,187,cottage-pie-2356
4171,743,pizza-margherita-2357
87901,407,risotto-2358
14350,496,lasagna-2359
231128,969,carbonara-2360
261730,593,feijoada-2361
160703,459,moqueca-2362
221360,292,acaraje-2363
135270,915,pao-de-queijo-2364
260048,529,sushi-2365
149143,112,tempura-2366
235524,833,ramen-2367
59141,691,okonomiyaki-2368
223774,389,fish-and-chips-2369
165900,79,steak-and-ale-pie-2370
32655,123,bubble-and-squeak-2371
168014,968,cottage-pie-2372
159347,272,pizza-margherita-2373
68764,869,risotto-2374
251950,700,lasagna-2375
42439,515,carbonara-2376
147849,315,feijoada-2377
296085,325,moqueca-2378
139370,673,acaraje-2379
214397,213,pao-de-queijo-2380
230808,590,sushi-2381
91548,533,tempura-2382
196950,738,ramen-2383
113545,376,okonomiyaki-2384
52602,940,fish-and-chips-2385
72695,670,steak-and-ale-pie-2386
190425,764,bubble-and-squeak-2387
15933,5,cottage-pie-2388
35728,307,pizza-margherita-2389
144752,568,risotto-2390
143456,577,lasagna-2391
163609,358,carbonara-2392
122704,945,feijoada-2393
19046,635,moqueca-2394
151022,666,acaraje-2395
171110,52,pao-de-queijo-2396
99634,136,sushi-2397
198076,668,tempura-2398
178673,890,ramen-2399
214880,976,okonomiyaki-2400
238980,381,fish-and-chips-2401
223037,109,steak-and-ale-pie-2402
120795,875,bubble-and-squeak-2403
200447,166,cottage-pie-2404
30910,53,pizza-margherita-2405
93807,177,risotto-2406
279699,772,lasagna-2407
203633,42,carbonara-2408
86837,792,feijoada-2409
182122,395,moqueca-2410
195382,264,acaraje-2411
215141,909,pao-de-queijo-2412
84520,446,sushi-2413
173912,389,tempura-2414
96278,27,ramen-2415
152212,15,okonomiyaki-2416
131854,768,fish-and-chips-2417
73652,656,steak-and-ale-pie-2418
128915,476,bubble-and-squeak-2419
283951,133,cottage-pie-2420
268173,194,pizza-margherita-2421
93390,683,risotto-2422
176027,419,lasagna-2423
124349,810,carbonara-2424
26054,675,feijoada-2425
128504,612,moqueca-2426
59586,542,acaraje-2427
123364,415,pao-de-queijo-2428
230449,791,sushi-2429
18280,556,tempura-2430
214881,396,ramen-2431
97427,880,okonomiyaki-2432
114648,537,fish-and-chips-2433
35087,381,steak-and-ale-pie-2434
23724,841,bubble-and-squeak-2435
149355,371,cottage-pie-2436
248687,997,pizza-margherita-2437
118254,834,risotto-2438
233423,30,lasagna-2439
37147,475,carbonara-2440
158440,725,feijoada-2441
58294,148,moqueca-2442
112789,59,acaraje-2443
142904,319,pao-de-queijo-2444
157856,216,sushi-2445
186078,229,tempura-2446
75579,463,ramen-2447
252361,647,okonomiyaki-2448
187951,992,fish-and-chips-2449
186922,96,steak-and-ale-pie-2450
291424,502,bubble-and-squeak-2451
281603,753,cottage-pie-2452
215674,338,pizza-margherita-2453
281952,641,risotto-2454
135199,485,lasagna-2455
229686,108,carbonara-2456
218533,149,feijoada-2457
149582,656,moqueca-2458
57371,752,acaraje-2459
241980,386,pao-de-queijo-2460
114301,735,sushi-2461
18783,601,tempura-2462
281544,294,ramen-2463
124913,47,okonomiyaki-2464
194011,4,fish-and-chips-2465
186996,166,steak-and-ale-pie-2466
30819,126,bubble-and-squeak-2467
96840,278,cottage-pie-2468
218147,463,pizza-margherita-2469
253152,745,risotto-2470
190676,843,lasagna-2471
233384,280,carbonara-2472
57548,11,feijoada-2473
257719,491,moqueca-2474
200613,282,acaraje-2475
279078,535,pao-de-queijo-2476
229186,293,sushi-2477
283453,377,tempura-2478
111905,25,ramen-2479
144468,488,okonomiyaki-2480
180099,936,fish-and-chips-2481
101643,8,steak-and-ale-pie-2482
49290,459,bubble-and-squeak-2483
10534,495,cottage-pie-2484
118381,191,pizza-margherita-2485
198109,295,risotto-2486
247040,536,lasagna-2487
50492,559,carbonara-2488
6321,688,feijoada-2489
278600,129,moqueca-2490
152091,330,acaraje-2491
43319,778,pao-de-queijo-2492
163188,882,sushi-2493
204717,159,tempura-2494
209216,525,ramen-2495
102578,343,okonomiyaki-2496
25835,189,fish-and-chips-2497
192157,341,steak-and-ale-pie-2498
183767,219,bubble-and-squeak-2499
137736,49,cottage-pie-2500
142858,872,pizza-margherita-2501
165412,74,risotto-2502
12549,681,lasagna-2503
200455,86,carbonara-2504
237196,106,feijoada-2505
153650,559,moqueca-2506
174656,485,acaraje-2507
95057,37,pao-de-queijo-2508
264513,198,sushi-2509
48254,556,tempura-2510
80377,747,ramen-2511
9587,341,okonomiyaki-2512
274144,577,fish-and-chips-2513
60285,195,steak-and-ale-pie-2514
287263,507,bubble-and-squeak-2515
215928,301,cottage-pie-2516
89075,729,pizza-margherita-2517
150700,199,risotto-2518
102443,168,lasagna-2519
148721,703,carbonara-2520
211012,263,feijoada-2521
87327,311,moqueca-2522
149133,122,acaraje-2523
197147,957,pao-de-queijo-2524
204074,416,sushi-2525
239263,482,tempura-2526
286680,573,ramen-2527
41789,754,okonomiyaki-2528
70760,360,fish-and-chips-2529
47453,399,steak-and-ale-pie-2530
213600,513,bubble-and-squeak-2531
96252,484,cottage-pie-2532
139445,902,pizza-margherita-2533
298865,450,risotto-2534
277583,589,lasagna-2535
28633,676,carbonara-2536
60639,319,feijoada-2537
178870,695,moqueca-2538
230566,883,acaraje-2539
47476,760,pao-de-queijo-2540
133732,843,sushi-2541
277847,110,tempura-2542
129143,520,ramen-2543
90453,358,okonomiyaki-2544
143128,830,fish-and-chips-2545
227362,256,steak-and-ale-pie-2546
178449,823,bubble-and-squeak-2547
110085,373,cottage-pie-2548
5610,558,pizza-margherita-2549
110802,953,risotto-2550
90516,828,lasagna-2551
253509,725,carbonara-2552
211334,290,feijoada-2553
188330,101,moqueca-2554
81119,552,acaraje-2555
165837,91,pao-de-queijo-2556
215411,438,sushi-2557
213794,126,tempura-2558
102856,993,ramen-2559
172093,25,okonomiyaki-2560
237991,861,fish-and-chips-2561
249109,45,steak-and-ale-pie-2562
233739,601,bubble-and-squeak-2563
86508,406,cottage-pie-2564
271070,194,pizza-margherita-2565
282995,144,risotto-2566
156746,272,lasagna-2567
187592,751,carbonara-2568
270549,199,feijoada-2569
19127,655,moqueca-2570
283756,996,acaraje-2571
32547,779,pao-de-queijo-2572
132810,517,sushi-2573
100597,810,tempura-2574
284622,622,ramen-2575
175219,301,okonomiyaki-2576
181690,941,fish-and-chips-2577
167571,816,steak-and-ale-pie-2578
17129,328,bubble-and-squeak-2579
244372,911,cottage-pie-2580
37294,163,pizza-margherita-2581
147027,130,risotto-2582
184384,944,lasagna-2583
297871,369,carbonara-2584
225082,256,feijoada-2585
163666,371,moqueca-2586
233592,968,acaraje-2587
270648,851,pao-de-queijo-2588
132709,61,sushi-2589
224162,781,tempura-2590
255394,572,ramen-2591
17209,967,okonomiyaki-2592
11992,92,fish-and-chips-2593
142561,853,steak-and-ale-pie-2594
27709,775,bubble-and-squeak-2595
145503,167,cottage-pie-2596
108954,546,pizza-margherita-2597
33768,690,risotto-2598
241799,272,lasagna-2599
152828,130,carbonara-2600
163430,252,feijoada-2601
297251,782,moqueca-2602
201944,602,acaraje-2603
272336,706,pao-de-queijo-2604
43183,461,sushi-2605
90788,337,tempura-2606
145206,294,ramen-2607
250125,116,okonomiyaki-2608
188507,511,fish-and-chips-2609
244224,501,steak-and-ale-pie-2610
93302,113,bubble-and-squeak-2611
212517,925,cottage-pie-2612
210402,77,pizza-margherita-2613
17326,626,risotto-2614
163179,791,lasagna-2615
113948,29,carbonara-2616
168853,104,feijoada-2617
21541,967,moqueca-2618
175704,965,acaraje-2619
28514,808,pao-de-queijo-2620
109080,25,sushi-2621
120766,484,tempura-2622
180041,515,ramen-2623
288236,463,okonomiyaki-2624
276230,588,fish-and-chips-2625
95994,686,steak-and-ale-pie-2626
74046,476,bubble-and-squeak-2627
183121,702,cottage-pie-2628
172362,670,pizza-margherita-2629
224282,566,risotto-2630
158802,243,lasagna-2631
14547,407,carbonara-2632
70467,497,feijoada-2633
98829,813,moqueca-2634
270967,213,acaraje-2635
124668,456,pao-de-queijo-2636
268295,228,sushi-2637
141115,261,tempura-2638
105631,506,ramen-2639
249051,480,okonomiyaki-2640
200173,65,fish-and-chips-2641
44554,87,steak-and-ale-pie-2642
105240,621,bubble-and-squeak-2643
173097,715,cottage-pie-2644
7234,94,pizza-margherita-2645
286785,426,risotto-2646
265775,270,lasagna-2647
87759,744,carbonara-2648
260057,96,feijoada-2649
140730,800,moqueca-2650
26286,59,acaraje-2651
25047,602,pao-de-queijo-2652
276030,476,sushi-2653
35693,730,tempura-2654
290453,783,ramen-2655
80634,482,okonomiyaki-2656
169562,513,fish-and-chips-2657
25682,295,steak-and-ale-pie-2658
25608,117,bubble-and-squeak-2659
54820,78,cottage-pie-2660
212851,639,pizza-margherita-2661
251367,621,risotto-2662
239760,980,lasagna-2663
196778,257,carbonara-2664
229639,185,feijoada-2665
176575,426,moqueca-2666
186626,637,acaraje-2667
265848,869,pao-de-queijo-2668
94451,686,sushi-2669
272373,25,tempura-2670
86105,82,ramen-2671
148417,519,okonomiyaki-2672
172911,43,fish-and-chips-2673
155725,609,steak-and-ale-pie-2674
1625,371,bubble-and-squeak-2675
169107,175,cottage-pie-2676
7645,846,pizza-margherita-2677
7961,557,risotto-2678
232721,125,lasagna-2679
168110,251,carbonara-2680
229319,72,feijoada-2681
131279,715,moqueca-2682
181926,109,acaraje-2683
80675,496,pao-de-queijo-2684
268577,691,sushi-2685
260060,757,tempura-2686
56067,163,ramen-2687
25850,121,okonomiyaki-2688
220719,140,fish-and-chips-2689
282234,4,steak-and-ale-pie-2690
172076,531,bubble-and-squeak-2691
201930,521,cottage-pie-2692
231310,332,pizza-margherita-2693
21768,43,risotto-2694
262982,624,lasagna-2695
293579,133,carbonara-2696
211198,94,feijoada-2697
26245,421,moqueca-2698
227237,74,acaraje-2699
143180,52,pao-de-queijo-2700
204780,512,sushi-2701
11864,525,tempura-2702
149548,42,ramen-2703
72816,949,okonomiyaki-2704
195718,226,fish-and-chips-2705
236759,466,steak-and-ale-pie-2706
281213,625,bubble-and-squeak-2707
228971,678,cottage-pie-2708
178150,461,pizza-margherita-2709
137162,525,risotto-2710
209065,545,lasagna-2711
241016,252,carbonara-2712
267412,257,feijoada-2713
97698,740,moqueca-2714
46382,544,acaraje-2715
243936,975,pao-de-queijo-2716
101354,794,sushi-2717
234882,550,tempura-2718
216654,473,ramen-2719
37606,800,okonomiyaki-2720
233578,883,fish-and-chips-2721
126013,836,steak-and-ale-pie-2722
159419,564,bubble-and-squeak-2723
187151,713,cottage-pie-2724
201167,602,pizza-margherita-2725
203445,956,risotto-2726
294250,435,lasagna-2727
179291,2,carbonara-2728
241920,146,feijoada-2729
210613,706,moqueca-2730
20328,437,acaraje-2731
77363,177,pao-de-queijo-2732
281445,328,sushi-2733
249518,978,tempura-2734
27710,180,ramen-2735
116178,721,okonomiyaki-2736
257518,356,fish-and-chips-2737
249364,511,steak-and-ale-pie-2738
194729,31,bubble-and-squeak-2739
5183,559,cottage-pie-2740
85107,309,pizza-margherita-2741
274289,487,risotto-2742
86735,746,lasagna-2743
144871,504,carbonara-2744
221471,609,feijoada-2745
132376,172,moqueca-2746
111844,543,acaraje-2747
44418,147,pao-de-queijo-2748
237251,594,sushi-2749
254210,22,tempura-2750
166793,432,ramen-2751
48149,641,okonomiyaki-2752
219215,724,fish-and-chips-2753
213998,832,steak-and-ale-pie-2754
260288,704,bubble-and-squeak-2755
110583,280,cottage-pie-2756
136064,215,pizza-margherita-2757
64999,836,risotto-2758
295165,949,lasagna-2759
64484,390,carbonara-2760
244349,93,feijoada-2761
267256,349,moqueca-2762
165835,850,acaraje-2763
1221,145,pao-de-queijo-2764
228984,700,sushi-2765
74039,141,tempura-2766
124307,936,ramen-2767
197388,403,okonomiyaki-2768
99690,258,fish-and-chips-2769
228692,299,steak-and-ale-pie-2770
222338,207,bubble-and-squeak-2771
204101,805,cottage-pie-2772
280754,19,pizza-margherita-2773
204412,209,risotto-2774
174790,47,lasagna-2775
247388,629,carbonara-2776
51170,490,feijoada-2777
140805,154,moqueca-2778
143205,434,acaraje-2779
204051,166,pao-de-queijo-2780
286900,81,sushi-2781
105811,492,tempura-2782
124426,483,ramen-2783
154885,553,okonomiyaki-2784
224446,729,fish-and-chips-2785
141052,785,steak-and-ale-pie-2786
47170,976,bubble-and-squeak-2787
278754,585,cottage-pie-2788
273427,333,pizza-margherita-2789
154126,6,risotto-2790
276627,171,lasagna-2791
51438,197,carbonara-2792
8695,739,feijoada-2793
119409,164,moqueca-2794
102776,906,acaraje-2795
26584,855,pao-de-queijo-2796
138932,761,sushi-2797
258288,758,tempura-2798
227516,457,ramen-2799
81124,51,okonomiyaki-2800
219801,16,fish-and-chips-2801
112999,931,steak-and-ale-pie-2802
124578,473,bubble-and-squeak-2803
121961,461,cottage-pie-2804
88341,215,pizza-margherita-2805
88594,432,risotto-2806
263989,470,lasagna-2807
53850,945,carbonara-2808
95585,290,feijoada-2809
236522,969,moqueca-2810
155476,95,acaraje-2811
8494,870,pao-de-queijo-2812
115887,130,sushi-2813
20599,458,tempura-2814
160425,697,ramen-2815
216221,980,okonomiyaki-2816
69746,997,fish-and-chips-2817
299907,803,steak-and-ale-pie-2818
204449,454,bubble-and-squeak-2819
150383,131,cottage-pie-2820
219903,40,pizza-margherita-2821
203001,594,risotto-2822
